date,location,description,LST_diff_1km,NDVI,NDWI,VH_gamma0,VV_gamma0
2018-09-04,field1,green,11.676,0.265,-0.513,-14.961,-10.828
2018-09-12,field1,ripe/harvest (yellow),15.118,0.265,-0.508,-15.421,-11.302
2018-09-13,field1,ripe/harvest (yellow),15.118,0.265,-0.508,-15.421,-11.302
2018-09-14,field1,ripe/harvest (yellow),12.02,0.265,-0.508,-15.421,-11.302
2018-09-15,field1,ripe/harvest (yellow),12.02,0.265,-0.508,-15.421,-11.302
2018-09-16,field1,ripe/harvest (yellow),16.787,0.265,-0.508,-15.421,-11.302
2018-09-17,field1,ripe/harvest (yellow),18.538,0.234,-0.455,-14.934,-10.746
2018-09-18,field1,ripe/harvest (yellow),15.718,0.234,-0.455,-14.934,-10.746
2018-09-19,field1,ripe/harvest (yellow),17.683,0.234,-0.455,-14.934,-10.746
2018-09-20,field1,ripe/harvest (yellow),19.636,0.234,-0.455,-14.934,-10.746
2018-09-21,field1,ripe/harvest (yellow),19.921,0.234,-0.455,-14.934,-10.746
2018-09-22,field1,ripe/harvest (yellow),17.986,0.234,-0.455,-15.036,-11.119
2018-09-23,field1,ripe/harvest (yellow),17.986,0.234,-0.455,-15.036,-11.119
2018-09-24,field1,ripe/harvest (yellow),19.449,0.234,-0.455,-15.036,-11.119
2018-09-25,field1,ripe/harvest (yellow),21.376,0.234,-0.455,-15.036,-11.119
2018-09-26,field1,ripe/harvest (yellow),21.654,0.234,-0.455,-15.036,-11.119
2018-09-27,field1,ripe/harvest (yellow),21.654,0.118,-0.348,-15.036,-11.119
2018-09-28,field1,ripe/harvest (yellow),17.894,0.118,-0.348,-15.036,-11.119
2018-09-29,field1,ripe/harvest (yellow),12.56,0.118,-0.348,-15.697,-12.097
2018-09-30,field1,ripe/harvest (yellow),12.56,0.118,-0.348,-15.697,-12.097
2018-10-01,field1,ripe/harvest (yellow),12.56,0.118,-0.348,-15.697,-12.097
2018-10-02,field1,ripe/harvest (yellow),12.56,0.057,-0.201,-15.697,-12.097
2018-10-03,field1,ripe/harvest (yellow),12.56,0.057,-0.201,-15.697,-12.097
2018-10-04,field1,ripe/harvest (yellow),12.56,0.057,-0.201,-15.941,-10.012
2018-10-05,field1,ripe/harvest (yellow),12.396,0.057,-0.201,-15.941,-10.012
2018-10-06,field1,ripe/harvest (yellow),12.396,0.057,-0.201,-15.941,-10.012
2018-10-07,field1,ripe/harvest (yellow),14.806,0.057,-0.286,-15.941,-10.012
2018-10-08,field1,ripe/harvest (yellow),14.806,0.057,-0.286,-15.941,-10.012
2018-10-09,field1,ripe/harvest (yellow),16.394,0.057,-0.286,-15.941,-10.012
2018-10-10,field1,ripe/harvest (yellow),16.394,0.057,-0.286,-15.941,-10.012
2018-10-11,field1,ripe/harvest (yellow),20.289,0.057,-0.286,-18.153,-12.13
2018-10-12,field1,ripe/harvest (yellow),16.716,0.051,-0.276,-18.153,-12.13
2018-10-13,field1,ripe/harvest (yellow),26.455,0.051,-0.276,-18.153,-12.13
2018-10-14,field1,ripe/harvest (yellow),19.504,0.051,-0.276,-18.153,-12.13
2018-10-15,field1,ripe/harvest (yellow),18.095,0.051,-0.276,-18.153,-12.13
2018-10-16,field1,ripe/harvest (yellow),22.513,0.051,-0.276,-17.315,-10.557
2018-10-17,field1,ripe/harvest (yellow),25.567,0.047,-0.257,-17.315,-10.557
2018-10-18,field1,ripe/harvest (yellow),25.271,0.047,-0.257,-17.315,-10.557
2018-12-06,field1,winter flooded,3.253,0.025,0.138,-26.502,-20.207
2018-12-07,field1,winter flooded,3.253,0.025,0.138,-26.502,-20.207
2018-12-08,field1,winter flooded,0.823,0.025,0.138,-26.502,-20.207
2018-12-09,field1,winter flooded,0.823,0.025,0.138,-26.502,-20.207
2018-12-10,field1,winter flooded,0.823,0.025,0.138,-24.764,-17.068
2018-12-11,field1,winter flooded,0.823,0.025,0.138,-24.764,-17.068
2018-12-12,field1,winter flooded,0.823,0.025,0.138,-24.764,-17.068
2018-12-13,field1,winter flooded,0.823,0.025,0.138,-24.764,-17.068
2018-12-14,field1,winter flooded,0.823,0.025,0.138,-24.764,-17.068
2018-12-15,field1,winter flooded,0.823,0.025,0.138,-26.003,-17.833
2018-12-16,field1,winter flooded,0.823,0.025,0.138,-26.003,-17.833
2018-12-17,field1,winter flooded,0.823,0.025,0.138,-26.003,-17.833
2018-12-18,field1,winter flooded,0.823,0.025,0.138,-26.003,-17.833
2018-12-19,field1,winter flooded,0.823,0.025,0.138,-26.003,-17.833
2018-12-20,field1,winter flooded,0.823,0.025,0.138,-26.003,-17.833
2018-12-21,field1,winter flooded,0.823,0.025,0.138,-26.003,-17.833
2018-12-22,field1,winter flooded,0.823,0.025,0.138,-28.062,-19.444
2018-12-23,field1,winter flooded,0.823,0.025,0.138,-28.062,-19.444
2018-12-24,field1,winter flooded,0.823,0.025,0.138,-28.062,-19.444
2018-12-25,field1,winter flooded,0.823,0.025,0.138,-28.062,-19.444
2018-12-26,field1,winter flooded,0.823,0.027,0.168,-28.062,-19.444
2018-12-27,field1,winter flooded,3.145,0.027,0.168,-27.286,-19.823
2018-12-28,field1,winter flooded,3.851,0.027,0.168,-27.286,-19.823
2018-12-29,field1,winter flooded,3.851,0.027,0.168,-27.286,-19.823
2018-12-30,field1,winter flooded,3.851,0.027,0.168,-27.286,-19.823
2018-12-31,field1,winter flooded,0.358,0.03,0.144,-27.286,-19.823
2019-01-01,field1,winter flooded,0.957,0.03,0.144,-27.286,-19.823
2019-01-02,field1,winter flooded,0.957,0.03,0.144,-27.286,-19.823
2019-01-03,field1,winter flooded,0.957,0.03,0.144,-27.895,-19.146
2019-01-04,field1,winter flooded,0.957,0.03,0.144,-27.895,-19.146
2019-01-05,field1,winter flooded,0.957,0.03,0.144,-27.895,-19.146
2019-01-06,field1,winter flooded,0.957,0.03,0.144,-27.895,-19.146
2019-01-07,field1,winter flooded,0.957,0.03,0.144,-27.895,-19.146
2019-01-08,field1,winter flooded,0.957,0.03,0.144,-27.635,-21.177
2019-01-09,field1,winter flooded,0.957,0.03,0.144,-27.635,-21.177
2019-01-10,field1,winter flooded,9.92,0.03,0.144,-27.635,-21.177
2019-01-11,field1,winter flooded,9.92,0.03,0.144,-27.635,-21.177
2019-01-12,field1,winter flooded,9.92,0.03,0.144,-27.635,-21.177
2019-01-13,field1,winter flooded,2.073,0.03,0.144,-27.635,-21.177
2019-01-14,field1,winter flooded,0.603,0.03,0.144,-27.635,-21.177
2019-01-15,field1,winter flooded,0.603,0.03,0.144,-27.451,-20.211
2019-01-16,field1,winter flooded,0.603,0.03,0.144,-27.451,-20.211
2019-01-17,field1,winter flooded,0.603,0.03,0.144,-27.451,-20.211
2019-01-18,field1,winter flooded,0.603,0.03,0.144,-27.451,-20.211
2019-01-19,field1,winter flooded,0.603,0.03,0.144,-27.451,-20.211
2019-01-20,field1,winter flooded,0.603,0.03,0.144,-26.63,-15.119
2019-01-21,field1,winter flooded,0.603,0.03,0.144,-26.63,-15.119
2019-01-22,field1,winter flooded,-1.121,0.03,0.144,-26.63,-15.119
2019-01-23,field1,winter flooded,-1.121,0.03,0.144,-26.63,-15.119
2019-01-24,field1,winter flooded,2.11,0.03,0.144,-26.63,-15.119
2019-01-25,field1,winter flooded,-0.908,0.037,0.137,-26.63,-15.119
2019-01-26,field1,winter flooded,-0.908,0.037,0.137,-26.63,-15.119
2019-01-27,field1,winter flooded,-0.908,0.037,0.137,-26.088,-18.178
2019-01-28,field1,winter flooded,-0.908,0.037,0.137,-26.088,-18.178
2019-01-29,field1,winter flooded,-0.908,0.037,0.137,-26.088,-18.178
2019-01-30,field1,winter flooded,-0.908,0.037,0.137,-26.088,-18.178
2019-01-31,field1,winter flooded,3.814,0.037,0.137,-26.088,-18.178
2019-02-01,field1,winter flooded,3.814,0.037,0.137,-24.887,-14.271
2019-02-02,field1,winter flooded,3.814,0.037,0.137,-24.887,-14.271
2019-02-03,field1,winter flooded,3.814,0.037,0.137,-24.887,-14.271
2019-02-04,field1,winter flooded,3.814,0.037,0.137,-24.887,-14.271
2019-02-05,field1,winter flooded,3.814,0.037,0.137,-24.887,-14.271
2019-02-06,field1,winter flooded,3.814,0.037,0.137,-24.887,-14.271
2019-02-07,field1,winter flooded,3.814,0.037,0.137,-24.887,-14.271
2019-02-08,field1,winter flooded,3.814,0.037,0.137,-23.956,-15.848
2019-02-09,field1,winter flooded,3.814,0.037,0.137,-23.956,-15.848
2019-02-10,field1,winter flooded,3.814,0.037,0.137,-23.956,-15.848
2019-02-11,field1,winter flooded,3.814,0.037,0.137,-23.956,-15.848
2019-02-12,field1,winter flooded,3.814,0.037,0.137,-23.956,-15.848
2019-02-13,field1,winter flooded,3.814,0.037,0.137,-24.62,-12.675
2019-02-14,field1,winter flooded,3.814,0.037,0.137,-24.62,-12.675
2019-02-15,field1,winter flooded,3.814,0.037,0.137,-24.62,-12.675
2019-02-16,field1,winter flooded,3.814,0.037,0.137,-24.62,-12.675
2019-03-21,field1,fallow,12.967,0.067,-0.216,-17.854,-7.463
2019-03-22,field1,fallow,12.967,0.067,-0.216,-17.854,-7.463
2019-03-23,field1,fallow,12.967,0.067,-0.216,-17.854,-7.463
2019-03-24,field1,fallow,12.967,0.067,-0.216,-17.854,-7.463
2019-03-25,field1,fallow,12.967,0.067,-0.216,-17.854,-7.463
2019-03-26,field1,fallow,12.967,0.067,-0.216,-17.854,-7.463
2019-03-27,field1,fallow,12.967,0.067,-0.216,-17.854,-7.463
2019-03-28,field1,fallow,12.967,0.067,-0.216,-18.775,-10.527
2019-03-29,field1,fallow,16.84,0.067,-0.216,-18.775,-10.527
2019-03-30,field1,fallow,12.046,0.067,-0.216,-18.775,-10.527
2019-03-31,field1,fallow,12.046,0.082,-0.203,-18.775,-10.527
2019-04-01,field1,fallow,12.046,0.082,-0.203,-18.775,-10.527
2019-04-02,field1,fallow,12.046,0.082,-0.203,-17.363,-8.33
2019-04-03,field1,fallow,12.046,0.082,-0.203,-17.363,-8.33
2019-04-04,field1,fallow,12.046,0.082,-0.203,-17.363,-8.33
2019-04-05,field1,fallow,12.046,0.082,-0.203,-17.363,-8.33
2019-04-06,field1,fallow,12.046,0.082,-0.203,-17.363,-8.33
2019-04-07,field1,fallow,12.046,0.082,-0.203,-17.363,-8.33
2019-04-08,field1,fallow,12.046,0.082,-0.203,-17.363,-8.33
2019-04-09,field1,fallow,7.079,0.082,-0.203,-18.777,-9.155
2019-04-10,field1,fallow,10.682,0.082,-0.203,-18.777,-9.155
2019-04-11,field1,fallow,10.682,0.082,-0.203,-18.777,-9.155
2019-04-12,field1,fallow,10.682,0.082,-0.203,-18.777,-9.155
2019-04-13,field1,fallow,18.914,0.082,-0.203,-18.777,-9.155
2019-04-14,field1,fallow,18.914,0.082,-0.203,-22.012,-9.403
2019-04-15,field1,fallow,18.914,0.082,-0.203,-22.012,-9.403
2019-04-16,field1,fallow,18.914,0.082,-0.203,-22.012,-9.403
2019-04-17,field1,fallow,25.991,0.082,-0.203,-22.012,-9.403
2019-04-18,field1,fallow,27.064,0.082,-0.203,-22.012,-9.403
2019-04-19,field1,fallow,27.064,0.082,-0.203,-22.012,-9.403
2019-04-20,field1,fallow,14.619,0.082,-0.203,-22.012,-9.403
2019-04-21,field1,fallow,24.131,0.082,-0.203,-19.256,-9.961
2019-04-22,field1,fallow,25.638,0.082,-0.203,-19.256,-9.961
2019-04-23,field1,fallow,25.638,0.082,-0.203,-19.256,-9.961
2019-04-24,field1,fallow,22.826,0.082,-0.203,-19.256,-9.961
2019-04-25,field1,fallow,31.567,0.023,-0.134,-19.256,-9.961
2019-04-26,field1,fallow,16.682,0.023,-0.134,-18.556,-9.632
2019-04-27,field1,fallow,23.808,0.023,-0.134,-18.556,-9.632
2019-04-28,field1,fallow,20.518,0.023,-0.134,-18.556,-9.632
2019-04-29,field1,fallow,22.829,0.023,-0.134,-18.556,-9.632
2019-04-30,field1,fallow,22.829,0.023,-0.134,-18.556,-9.632
2019-05-01,field1,fallow,26.745,0.023,-0.134,-18.556,-9.632
2019-05-02,field1,fallow,30.957,0.023,-0.134,-18.556,-9.632
2019-05-03,field1,fallow,20.393,0.023,-0.134,-19.044,-9.955
2019-05-04,field1,fallow,30.034,0.023,-0.134,-19.044,-9.955
2019-05-05,field1,fallow,22.664,0.024,-0.058,-19.044,-9.955
2019-05-06,field1,fallow,22.664,0.024,-0.058,-19.044,-9.955
2019-05-07,field1,fallow,18.716,0.024,-0.058,-19.044,-9.955
2019-05-08,field1,fallow,18.861,0.024,-0.058,-27.377,-14.895
2019-05-09,field1,fallow,17.024,0.024,-0.058,-27.377,-14.895
2019-05-10,field1,fallow,15.915,0.077,0.056,-27.377,-14.895
2019-05-11,field1,fallow,18.803,0.077,0.056,-27.377,-14.895
2019-05-12,field1,fallow,16.421,0.077,0.056,-27.377,-14.895
2019-05-13,field1,fallow,16.421,0.077,0.056,-27.377,-14.895
2019-05-14,field1,fallow,16.421,0.077,0.056,-27.377,-14.895
2019-05-15,field1,fallow,16.421,0.077,0.056,-29.635,-17.716
2019-05-16,field1,fallow,16.421,0.077,0.056,-29.635,-17.716
2019-05-17,field1,fallow,16.421,0.077,0.056,-29.635,-17.716
2019-05-18,field1,fallow,16.421,0.077,0.056,-29.635,-17.716
